id,price_doc
30474,6775854.83357067
30475,13543956.766542418
30476,7161665.517097828
30477,10768939.236707706
30478,6994720.607190801
30479,8734176.694631025
30480,6854109.524932348
30481,7577552.1778261205
30482,7822972.66336604
30483,7552377.29065404
30484,6694028.211167349
30485,6854826.195046985
30486,6445460.354085377
30487,6988441.753946958
30488,11960359.440076852
30489,12050753.582550846
30490,20511963.91816793
30491,16441618.895154059
30492,10844748.894212835
30493,13641772.04343634
30494,11059688.623336947
30495,11760097.477264103
30496,17272275.75388836
30497,13568758.227394992
30498,5779492.54016165
30499,11285975.823747741
30500,12947879.912846899
30501,8042513.302208363
30502,5546270.13037089
30503,6801536.954341915
30504,7004787.867107512
30505,14093082.359696575
30506,9005173.832627293
30507,6850972.190940478
30508,9026402.620910278
30509,9386253.92726551
30510,10170971.299728742
30511,7910550.969607547
30512,7313521.455576963
30513,6924770.447869795
30514,11765999.825500065
30515,9790914.051930252
30516,10375092.12885007
30517,10618715.992322283
30518,6447239.09807365
30519,5602435.128370283
30520,7188166.773319843
30521,6708673.226588748
30522,12204021.858043829
30523,6822845.2439178955
30524,9572802.191294894
30525,6660341.979285496
30526,6729679.627683711
30527,9818489.457372177
30528,7005699.1869844785
30529,6960593.383004275
30530,6565092.219065968
30531,13422632.17951451
30532,8752249.910404844
30533,10000602.126278332
30534,10956004.042493163
30535,9931215.559295116
30536,10607445.433414165
30537,13110157.114170149
30538,5275523.70871379
30539,18602599.117623065
30540,10099932.561822481
30541,7878683.099473292
30542,5894444.631650789
30543,6201408.486692947
30544,11027249.473191237
30545,8290794.37883632
30546,7381068.928407263
30547,10902715.11161975
30548,8639831.682378747
30549,7582812.514401337
30550,13020115.734471707
30551,7566256.340646691
30552,5762327.769217238
30553,7433009.272680687
30554,13221440.473075274
30555,10754862.697254797
30556,8506940.21651343
30557,11001140.427736202
30558,9402268.325766971
30559,6887466.876479581
30560,5876710.706624982
30561,8251314.947680359
30562,11067074.905336788
30563,7218049.708446432
30564,8201588.579694608
30565,14540564.660234602
30566,14452015.180806197
30567,5877506.572364437
30568,9815904.992222518
30569,11224079.058655312
30570,6897707.939471005
30571,8187717.540885335
30572,6782118.68971761
30573,6629351.610093268
30574,8582559.045130135
30575,6672061.165163325
30576,6906438.612429775
30577,6957480.705355705
30578,9200938.48116267
30579,8406099.498757085
30580,6485475.2808033535
30581,5699473.756343525
30582,10402306.013947206
30583,10956004.042493163
30584,5084205.358120228
30585,4873828.4835226135
30586,10983839.240336291
30587,11721189.408005552
30588,6870759.579991844
30589,9951946.312323153
30590,14155170.714745812
30591,6350473.609089928
30592,8529473.662454044
30593,17299944.597707167
30594,16215729.380436677
30595,5712255.460906664
30596,21705284.74660697
30597,6629351.610093268
30598,10213594.542472497
30599,14710481.6490326
30600,10346670.011719773
30601,6820969.9868822
30602,5894444.631650789
30603,14158771.212496378
30604,5767046.180857089
30605,6979683.199244539
30606,19987734.263546403
30607,8101079.016848565
30608,14413185.937508123
30609,12051519.822644537
30610,5146763.255884866
30611,9026402.620910278
30612,9214860.903088216
30613,9172770.525837619
30614,18636290.909640916
30615,9008017.926348137
30616,9131157.777052369
30617,9478920.461622756
30618,5746380.628746843
30619,6880688.192803672
30620,8650454.982289689
30621,9083868.42715102
30622,7932588.281662202
30623,8066675.412756036
30624,12783408.076028034
30625,11973196.398055034
30626,7332769.448660957
30627,10399532.68063675
30628,6688638.494411175
30629,6172560.304253339
30630,7647237.010039093
30631,8934154.716039378
30632,7011028.3054976845
30633,7319350.4633409185
30634,13151754.745189304
30635,10197610.82644359
30636,6764294.177507788
30637,10208266.637129528
30638,6480473.060837009
30639,8069390.661603083
30640,8684878.584964037
30641,14596168.83079998
30642,6612176.211621227
30643,10983813.62101487
30644,10318376.68088423
30645,9957616.285301456
30646,7155116.898958742
30647,8299683.8011649875
30648,21124614.419877954
30649,8566794.87607799
30650,5858009.016041392
30651,9145722.811062947
30652,8596974.955561567
30653,8847588.105566196
30654,8743219.484655928
30655,9496816.108788239
30656,6633425.405539041
30657,7960273.182042372
30658,11467539.031647231
30659,7368470.083798429
30660,9590389.364704413
30661,6419543.01548371
30662,9984751.200796058
30663,21559364.982013773
30664,10106858.258120088
30665,12051519.822644537
30666,8655348.295326304
30667,7481357.683506955
30668,10895504.500503467
30669,8880107.67133563
30670,6048985.117874553
30671,10134844.528836206
30672,9875240.239719933
30673,12625119.198558604
30674,11443558.322593613
30675,5894444.631650789
30676,10397674.163012337
30677,5640330.745530172
30678,18813420.38658941
30679,8130858.645128503
30680,10534437.389320824
30681,4829657.762782785
30682,9099767.72212166
30683,10849391.246733524
30684,5664275.495387455
30685,9592294.044350844
30686,9732307.093157588
30687,6819852.592011031
30688,6581397.2757825125
30689,10033820.106669316
30690,21896610.295687445
30691,5647990.4992950745
30692,7596533.328441685
30693,12434654.715530096
30694,5652815.916865033
30695,7374860.51563881
30696,7108978.910672991
30697,9710329.372628268
30698,9594164.66367267
30699,6140429.8422308
30700,6729679.627683711
30701,10325480.554674856
30702,7861968.881189844
30703,6676128.258347193
30704,10481796.905535324
30705,8821020.059050487
30706,19194624.73035422
30707,11472337.536278462
30708,13793147.076146716
30709,6187394.83608705
30710,9323906.410743473
30711,8846080.890357763
30712,7373997.785607707
30713,5236001.540316746
30714,7374997.782201478
30715,8975854.91865298
30716,10849391.246733524
30717,7108594.351861048
30718,13776971.829112487
30719,16729573.29896937
30720,8642374.465040784
30721,2877839.210080519
30722,13301376.327207215
30723,12028046.085993752
30724,12595124.619777957
30725,8256040.831035184
30726,13397988.14142832
30727,9959631.054457618
30728,13175578.019788686
30729,11092239.922716947
30730,6805882.730356129
30731,11173883.321823167
30732,6305907.141739012
30733,13360647.787415514
30734,6685195.9748535175
30735,9965685.39649285
30736,11666762.3925254
30737,7015598.788572837
30738,6596981.647990876
30739,11087582.434261128
30740,10621885.04111044
30741,13446236.900280045
30742,6801113.832729263
30743,6782118.68971761
30744,11405209.903194558
30745,10329662.580775851
30746,9965685.39649285
30747,11305945.163304355
30748,18864586.797922283
30749,5952228.156014248
30750,10264840.576939315
30751,8033942.320084374
30752,9220304.956552936
30753,11427529.761239046
30754,6429868.733203561
30755,12220964.575162666
30756,16215729.380436677
30757,7305550.174350087
30758,9347763.49008237
30759,7281288.812374261
30760,12373329.708710298
30761,9801897.717490293
30762,12788213.082854731
30763,10481796.905535324
30764,12051519.822644537
30765,5919799.289489988
30766,9018155.710062582
30767,10698526.28607874
30768,5595624.333678166
30769,9154450.872147713
30770,12051519.822644537
30771,5459609.659583844
30772,10382881.445502682
30773,14596168.83079998
30774,9026402.620910278
30775,11422975.241504492
30776,6692930.396349757
30777,12051519.822644537
30778,10397468.172394529
30779,7905240.230528035
30780,8473885.674654936
30781,6694028.211167349
30782,9259500.815344516
30783,9911875.241059138
30784,6332606.066259682
30785,6262248.938738938
30786,6924770.447869795
30787,11069128.165681073
30788,10086409.086773206
30789,9389203.86631872
30790,7438551.820633638
30791,10987521.028339414
30792,6801913.0681560915
30793,12195477.054847682
30794,13137295.019271871
30795,10308580.885156857
30796,15823809.135717053
30797,13690663.616260493
30798,6499535.12620397
30799,12177427.582797136
30800,14872297.566870987
30801,11173883.321823167
30802,14834674.758485727
30803,4873828.4835226135
30804,5609839.491123029
30805,11896168.238485565
30806,6685195.9748535175
30807,8223670.789388224
30808,9566271.760585189
30809,9272955.724020377
30810,13178496.043735513
30811,7539588.778240318
30812,6917149.1029981915
